timestamp,gpu_util_pct,gpu_temp_c,vram_used_mib,vram_total_mib,vram_pct,ram_used_gb,ram_total_gb,ram_pct,cpu_pct,c_free_gb,c_free_pct,d_free_gb,d_free_pct,gpu_procs
2026-08-23T01:58:05.0881089-07:00,100,78,9175,24576,37.3,15.58,31.91,48.8,30,18.88,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|25048|26772|908
2026-08-23T01:58:51.4042955-07:00,100,78,9175,24576,37.3,15.56,31.91,48.8,40,18.88,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|25048|26772|908
2026-08-23T01:59:37.7503705-07:00,100,78,9175,24576,37.3,15.65,31.91,49,30,18.89,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|25048|26772|908
2026-08-23T02:00:24.0507270-07:00,100,78,9165,24576,37.3,16.01,31.91,50.2,46,18.88,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|25048|26772|908
2026-08-23T02:01:10.3671337-07:00,100,79,4905,24576,20,10.73,31.91,33.6,40,18.89,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908
2026-08-23T02:01:56.6643192-07:00,100,79,4898,24576,19.9,15.57,31.91,48.8,67,18.89,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908
2026-08-23T02:02:43.0669924-07:00,100,79,4987,24576,20.3,13.83,31.91,43.3,46,18.89,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908
2026-08-23T02:03:29.3682935-07:00,100,79,4994,24576,20.3,14.14,31.91,44.3,33,18.89,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908
2026-08-23T02:04:15.6754411-07:00,100,79,4994,24576,20.3,14.06,31.91,44.1,38,18.89,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908
2026-08-23T02:05:01.9545390-07:00,100,79,4996,24576,20.3,13.91,31.91,43.6,39,18.89,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908
2026-08-23T02:05:48.2654344-07:00,100,79,4988,24576,20.3,14.82,31.91,46.4,43,18.88,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908
2026-08-23T02:06:34.5814684-07:00,100,79,4990,24576,20.3,14.68,31.91,46,70,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908
2026-08-23T02:07:20.9716307-07:00,100,78,9115,24576,37.1,18,31.91,56.4,59,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:08:07.3079620-07:00,100,78,9115,24576,37.1,17.96,31.91,56.3,57,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:08:53.6316506-07:00,100,78,9115,24576,37.1,17.77,31.91,55.7,57,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:09:39.9650886-07:00,100,78,8914,24576,36.3,17.81,31.91,55.8,41,18.87,8.2,678.33,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:10:26.2690936-07:00,100,78,9002,24576,36.6,18.3,31.91,57.3,45,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:11:12.5833665-07:00,100,78,8996,24576,36.6,18.37,31.91,57.6,50,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:11:58.9369757-07:00,100,78,8987,24576,36.6,18.16,31.91,56.9,51,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:12:45.2439749-07:00,100,78,8987,24576,36.6,18.02,31.91,56.5,54,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:13:31.5828665-07:00,100,78,8987,24576,36.6,17.97,31.91,56.3,45,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:14:17.9297973-07:00,100,78,8987,24576,36.6,18.07,31.91,56.6,57,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:15:04.2478961-07:00,100,78,8987,24576,36.6,18.05,31.91,56.6,46,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:15:50.5430332-07:00,100,78,8985,24576,36.6,18.43,31.91,57.8,66,18.9,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:16:36.8763419-07:00,100,78,8985,24576,36.6,18.37,31.91,57.6,42,18.9,8.2,678.33,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:17:23.2022039-07:00,100,78,8985,24576,36.6,18.38,31.91,57.6,37,18.89,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:18:09.4880101-07:00,100,78,8985,24576,36.6,18.46,31.91,57.9,45,18.89,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:18:55.8244794-07:00,100,78,8985,24576,36.6,18.58,31.91,58.2,38,18.89,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:19:42.1810789-07:00,100,78,8985,24576,36.6,18.59,31.91,58.3,46,18.89,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:20:28.4883915-07:00,100,78,8977,24576,36.5,18.78,31.91,58.9,43,18.89,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:21:14.8284528-07:00,100,78,8977,24576,36.5,18.79,31.91,58.9,36,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:22:01.1743701-07:00,100,78,8977,24576,36.5,18.06,31.91,56.6,43,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:22:47.5106808-07:00,100,78,8977,24576,36.5,18.21,31.91,57.1,36,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:23:33.8137000-07:00,100,78,8977,24576,36.5,18.21,31.91,57.1,37,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:24:20.1485841-07:00,100,78,8977,24576,36.5,18.29,31.91,57.3,38,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:25:06.4510474-07:00,100,78,8977,24576,36.5,18.28,31.91,57.3,30,18.87,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:25:52.7716468-07:00,100,78,8977,24576,36.5,18.39,31.91,57.6,34,18.86,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:26:39.0608593-07:00,100,78,8977,24576,36.5,18.42,31.91,57.7,39,18.86,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:27:25.3995553-07:00,100,78,8977,24576,36.5,18.3,31.91,57.3,36,18.86,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:28:11.6880501-07:00,100,78,9083,24576,37,18.92,31.91,59.3,45,18.86,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828
2026-08-23T02:28:58.0353934-07:00,100,78,9211,24576,37.5,19.78,31.91,62,69,18.85,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|908|12828|12832
2026-08-23T02:29:44.4016408-07:00,100,78,9028,24576,36.7,18.04,31.91,56.5,29,18.86,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:30:30.7289098-07:00,100,78,9028,24576,36.7,18.25,31.91,57.2,40,18.86,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:31:17.0180782-07:00,100,78,9028,24576,36.7,17.84,31.91,55.9,34,18.86,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:32:03.3291444-07:00,100,78,9028,24576,36.7,17.91,31.91,56.1,26,18.86,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:32:49.6465762-07:00,100,78,9028,24576,36.7,18.01,31.91,56.4,37,18.86,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:33:35.9651053-07:00,100,78,9028,24576,36.7,18,31.91,56.4,44,18.86,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:34:22.2579467-07:00,100,78,9028,24576,36.7,17.82,31.91,55.8,42,18.86,8.2,678.32,36.4,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:35:08.5867027-07:00,100,79,9028,24576,36.7,18.64,31.91,58.4,53,18.86,8.2,675.94,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:35:54.8805657-07:00,100,79,9028,24576,36.7,19.68,31.91,61.7,48,18.86,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:36:41.2066721-07:00,100,78,9028,24576,36.7,20.42,31.91,64,35,18.86,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:37:27.4841100-07:00,100,78,9028,24576,36.7,20.5,31.91,64.2,26,18.86,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:38:13.7877723-07:00,100,78,9028,24576,36.7,20.5,31.91,64.2,27,18.86,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:39:00.0617390-07:00,100,78,9028,24576,36.7,20.57,31.91,64.5,24,18.86,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:39:46.3570611-07:00,100,78,9028,24576,36.7,20.59,31.91,64.5,31,18.86,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:40:32.6462543-07:00,100,78,9028,24576,36.7,20.66,31.91,64.7,30,18.86,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:41:18.9572684-07:00,100,78,9028,24576,36.7,20.68,31.91,64.8,28,18.86,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:42:05.2435946-07:00,100,78,9028,24576,36.7,20.76,31.91,65.1,21,18.85,8.1,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:42:51.5324106-07:00,100,78,9028,24576,36.7,20.85,31.91,65.3,32,18.85,8.1,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:43:37.8041322-07:00,100,78,9028,24576,36.7,20.73,31.91,65,28,18.85,8.1,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:44:24.1227571-07:00,100,78,9028,24576,36.7,20.78,31.91,65.1,62,18.85,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:45:10.4273698-07:00,100,77,9028,24576,36.7,20.67,31.91,64.8,29,18.85,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:45:56.7234250-07:00,100,78,9028,24576,36.7,20.71,31.91,64.9,34,18.85,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:46:43.0193521-07:00,100,78,9028,24576,36.7,20.7,31.91,64.9,32,18.85,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:47:29.3276916-07:00,100,78,9028,24576,36.7,20.59,31.91,64.5,40,18.85,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:48:15.6270662-07:00,100,78,9028,24576,36.7,20.62,31.91,64.6,34,18.85,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:49:01.9281348-07:00,100,78,9028,24576,36.7,20.55,31.91,64.4,42,18.85,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:49:48.2271256-07:00,100,78,9028,24576,36.7,20.56,31.91,64.4,40,18.85,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:50:34.5155041-07:00,100,78,9028,24576,36.7,20.6,31.91,64.6,31,18.85,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:51:20.8152005-07:00,100,78,9028,24576,36.7,20.64,31.91,64.7,35,18.85,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:52:07.1053181-07:00,100,78,9028,24576,36.7,20.66,31.91,64.7,41,18.85,8.2,676.6,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:52:53.3740657-07:00,100,79,9028,24576,36.7,19.35,31.91,60.6,52,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:53:39.7109261-07:00,100,78,9028,24576,36.7,19.58,31.91,61.4,29,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:54:25.9882763-07:00,100,78,9028,24576,36.7,19.62,31.91,61.5,34,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:55:12.2793815-07:00,100,78,9028,24576,36.7,19.63,31.91,61.5,32,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:55:58.5954561-07:00,100,78,9028,24576,36.7,19.47,31.91,61,35,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:56:44.9099778-07:00,100,78,9028,24576,36.7,19.71,31.91,61.8,40,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:57:31.1844358-07:00,100,78,9028,24576,36.7,19.8,31.91,62,35,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:58:17.4945173-07:00,100,78,9028,24576,36.7,19.71,31.91,61.8,29,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:59:03.8049471-07:00,100,78,9028,24576,36.7,19.75,31.91,61.9,32,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T02:59:50.0985435-07:00,100,78,9028,24576,36.7,19.83,31.91,62.1,38,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:00:36.3910946-07:00,100,78,9028,24576,36.7,19.84,31.91,62.2,33,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:01:22.6914255-07:00,100,78,9028,24576,36.7,19.79,31.91,62,43,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:02:08.9832608-07:00,100,78,9028,24576,36.7,19.96,31.91,62.6,33,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:02:55.3014015-07:00,100,78,9028,24576,36.7,20.03,31.91,62.8,32,18.85,8.1,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:03:41.6003192-07:00,100,77,9028,24576,36.7,20.04,31.91,62.8,25,18.85,8.1,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:04:27.9513567-07:00,100,78,9028,24576,36.7,20.14,31.91,63.1,33,18.85,8.1,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:05:14.2681123-07:00,100,78,9028,24576,36.7,20.16,31.91,63.2,27,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:06:00.5600180-07:00,100,77,9028,24576,36.7,20.23,31.91,63.4,23,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:06:46.8626589-07:00,100,78,9028,24576,36.7,20.1,31.91,63,29,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:07:33.1582758-07:00,100,78,9028,24576,36.7,20.07,31.91,62.9,27,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:08:19.4514238-07:00,100,78,9028,24576,36.7,20.13,31.91,63.1,26,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:09:05.7774708-07:00,100,78,9028,24576,36.7,20.22,31.91,63.4,26,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:09:52.0539781-07:00,100,78,9028,24576,36.7,20.19,31.91,63.3,27,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:10:38.3440138-07:00,100,78,9028,24576,36.7,20.13,31.91,63.1,25,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:11:24.6293225-07:00,100,78,9028,24576,36.7,20.18,31.91,63.2,28,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:12:10.9264618-07:00,100,78,9028,24576,36.7,20.23,31.91,63.4,25,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:12:57.2291672-07:00,100,78,9028,24576,36.7,20.15,31.91,63.1,34,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:13:43.5371129-07:00,100,78,9028,24576,36.7,20.16,31.91,63.2,30,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:14:29.8410931-07:00,100,78,9028,24576,36.7,20.31,31.91,63.6,37,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:15:16.1802328-07:00,100,78,9028,24576,36.7,20.23,31.91,63.4,25,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:16:02.4566874-07:00,100,78,9028,24576,36.7,20.27,31.91,63.5,31,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:16:48.7544135-07:00,100,78,9028,24576,36.7,20.35,31.91,63.8,40,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:17:35.0691542-07:00,100,78,9028,24576,36.7,20.4,31.91,63.9,25,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:18:21.3726603-07:00,100,78,9028,24576,36.7,20.42,31.91,64,34,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
2026-08-23T03:19:07.6872812-07:00,100,78,9028,24576,36.7,20.47,31.91,64.1,32,18.85,8.2,676.32,36.3,1880|3920|2872|9520|10452|9528|444|12496|16704|19124|21288|15380|25856|21384|16244|16008|16836|26964|17656|13888|26772|12828
